d9a14b78-1ad6-11ec-a6e6-002b67ce00fa,2,202108011054.20
d9a16e64-1ad6-11ec-990d-002b67ce00fa,7,202007080013.23
d9a19bdc-1ad6-11ec-97ae-002b67ce00fa,5,202011012202.56
d9a1d0b6-1ad6-11ec-8e9b-002b67ce00fa,5,202103032023.44
d9a1f74e-1ad6-11ec-9ef3-002b67ce00fa,8,202005250617.08
d9a22ed0-1ad6-11ec-9e89-002b67ce00fa,2,202110080557.21
d9a2644a-1ad6-11ec-98e4-002b67ce00fa,4,202110191929.12
d9a29032-1ad6-11ec-ad84-002b67ce00fa,9,202108121542.41
d9a2b256-1ad6-11ec-9fbb-002b67ce00fa,8,202011190823.53
d9a2df60-1ad6-11ec-808b-002b67ce00fa,6,202007110449.12
d9a310de-1ad6-11ec-8f74-002b67ce00fa,7,202001080833.30
d9a33d66-1ad6-11ec-9697-002b67ce00fa,1,202112042056.53
d9a36a3e-1ad6-11ec-9b6a-002b67ce00fa,10,202104250734.36
d9a38e7e-1ad6-11ec-b61b-002b67ce00fa,2,202108051646.36
d9a3bf8e-1ad6-11ec-aa31-002b67ce00fa,10,202008302302.02
d9a3f38c-1ad6-11ec-895a-002b67ce00fa,7,202010131929.31
d9a415b0-1ad6-11ec-b4c5-002b67ce00fa,2,202112300512.17
d9a444cc-1ad6-11ec-8603-002b67ce00fa,3,202009051427.41
d9a46998-1ad6-11ec-8757-002b67ce00fa,1,202002131953.51
d9a4976a-1ad6-11ec-9039-002b67ce00fa,9,202108080215.50
d9a4c00a-1ad6-11ec-a9b3-002b67ce00fa,9,202111280420.24
d9a4e292-1ad6-11ec-92e2-002b67ce00fa,4,202007190031.55
d9a5126c-1ad6-11ec-aa2b-002b67ce00fa,5,202003241923.50
d9a53c2e-1ad6-11ec-b2ac-002b67ce00fa,3,202008222229.33
d9a567b2-1ad6-11ec-9b94-002b67ce00fa,5,202109110753.42
d9a5973c-1ad6-11ec-b60c-002b67ce00fa,2,202002240059.17
d9a5c766-1ad6-11ec-9d3e-002b67ce00fa,4,202105112329.16
d9a5e9a8-1ad6-11ec-8776-002b67ce00fa,9,202103010854.23
d9a61856-1ad6-11ec-83d1-002b67ce00fa,2,202008151035.40
d9a6382c-1ad6-11ec-af5d-002b67ce00fa,8,202103060720.59
d9a66306-1ad6-11ec-9c1a-002b67ce00fa,3,202003240654.03
d9a69074-1ad6-11ec-a3c2-002b67ce00fa,5,202001101924.05
d9a6c026-1ad6-11ec-959d-002b67ce00fa,8,202008242014.56
d9a6e20e-1ad6-11ec-8593-002b67ce00fa,2,202111180805.26
d9a70e28-1ad6-11ec-add2-002b67ce00fa,5,202101272336.05
d9a742c6-1ad6-11ec-b5e6-002b67ce00fa,8,202110170257.06
d9a76792-1ad6-11ec-8516-002b67ce00fa,5,202001120554.20
d9a791fe-1ad6-11ec-bd63-002b67ce00fa,8,202008211513.02
d9a7c8c2-1ad6-11ec-a2fd-002b67ce00fa,3,202005062009.41
d9a803f0-1ad6-11ec-a203-002b67ce00fa,10,202004222253.43
d9a82416-1ad6-11ec-a17b-002b67ce00fa,4,202012120713.30
d9a84f5e-1ad6-11ec-a51e-002b67ce00fa,3,202109111153.46
d9a8756a-1ad6-11ec-a399-002b67ce00fa,2,202111231514.23
d9a89658-1ad6-11ec-8166-002b67ce00fa,1,202104022339.53
d9a8b552-1ad6-11ec-b926-002b67ce00fa,4,202009301218.38
d9a8e31a-1ad6-11ec-862d-002b67ce00fa,2,202006211944.31
d9a9122c-1ad6-11ec-91bf-002b67ce00fa,8,202002270110.45
d9a94332-1ad6-11ec-b374-002b67ce00fa,7,202010230224.37
d9a97dac-1ad6-11ec-833d-002b67ce00fa,9,202109141533.58
d9a9b97a-1ad6-11ec-a56c-002b67ce00fa,7,202102201748.00
d9a9e8f0-1ad6-11ec-9587-002b67ce00fa,3,202001281758.18
d9aa15be-1ad6-11ec-9070-002b67ce00fa,6,202109162028.23
d9aa4cf0-1ad6-11ec-ae83-002b67ce00fa,9,202010261359.29
d9aa70c2-1ad6-11ec-b0ba-002b67ce00fa,6,202010231658.33
d9aaa128-1ad6-11ec-9651-002b67ce00fa,4,202106011314.37
d9aac716-1ad6-11ec-bb00-002b67ce00fa,3,202002040454.45
d9aafb46-1ad6-11ec-ada6-002b67ce00fa,4,202007012203.27
d9ab222e-1ad6-11ec-a64e-002b67ce00fa,2,202111211832.07
d9ab454c-1ad6-11ec-b1d8-002b67ce00fa,5,202009202152.05
d9ab6748-1ad6-11ec-ab9d-002b67ce00fa,5,202105091334.35
d9ab9470-1ad6-11ec-bd1a-002b67ce00fa,1,202103221103.54
d9abb8ce-1ad6-11ec-b3e7-002b67ce00fa,3,202104250025.13
d9abd908-1ad6-11ec-8702-002b67ce00fa,10,202008222254.05
d9abf87a-1ad6-11ec-a00e-002b67ce00fa,4,202010201557.27
d9ac162a-1ad6-11ec-967f-002b67ce00fa,1,202008140655.37
d9ac3fec-1ad6-11ec-a17c-002b67ce00fa,3,202003271527.58
d9ac75fc-1ad6-11ec-b33b-002b67ce00fa,6,202010201211.18
d9acab80-1ad6-11ec-bce9-002b67ce00fa,8,202101280100.58
d9acd51a-1ad6-11ec-8e5f-002b67ce00fa,6,202002071348.48
d9ad0c6a-1ad6-11ec-9c24-002b67ce00fa,3,202009121128.24
d9ad3d52-1ad6-11ec-9c6a-002b67ce00fa,10,202101090002.30
d9ad6dd6-1ad6-11ec-b9f4-002b67ce00fa,10,202001291423.32
d9ad9f54-1ad6-11ec-b2c5-002b67ce00fa,2,202006100654.43
d9adcbbe-1ad6-11ec-bb65-002b67ce00fa,10,202102021248.57
d9adea0e-1ad6-11ec-b208-002b67ce00fa,8,202010050108.41
d9ae0ab6-1ad6-11ec-85a9-002b67ce00fa,4,202102031255.40
d9ae44e0-1ad6-11ec-ae06-002b67ce00fa,1,202107050822.18
d9ae73fc-1ad6-11ec-ba4d-002b67ce00fa,2,202001091432.29
d9ae96ac-1ad6-11ec-94d7-002b67ce00fa,1,202002292117.11
d9aec438-1ad6-11ec-9a51-002b67ce00fa,1,202110061817.14
d9aeefee-1ad6-11ec-af84-002b67ce00fa,1,202108242059.54
d9af12f8-1ad6-11ec-8619-002b67ce00fa,3,202106081435.02
d9af3f94-1ad6-11ec-b212-002b67ce00fa,1,202012020209.47
d9af5da8-1ad6-11ec-ab82-002b67ce00fa,1,202102280648.37
d9af8102-1ad6-11ec-9707-002b67ce00fa,8,202107032326.02
d9afad26-1ad6-11ec-9acd-002b67ce00fa,7,202102111453.44
d9afcf2c-1ad6-11ec-a5eb-002b67ce00fa,2,202107100016.00
d9afee26-1ad6-11ec-9a9c-002b67ce00fa,7,202012080236.24
d9b00cb2-1ad6-11ec-9b3e-002b67ce00fa,9,202102151307.15
d9b03a66-1ad6-11ec-97c9-002b67ce00fa,4,202109121916.09
d9b06054-1ad6-11ec-8a90-002b67ce00fa,4,202002060446.56
d9b09222-1ad6-11ec-b3bf-002b67ce00fa,2,202104160411.31
d9b0bb1c-1ad6-11ec-a304-002b67ce00fa,3,202105150422.02
d9b0e43e-1ad6-11ec-a3fa-002b67ce00fa,2,202111102050.56
d9b10bee-1ad6-11ec-b550-002b67ce00fa,6,202112230407.40
d9b15f18-1ad6-11ec-8011-002b67ce00fa,3,202108251400.34
d9b1b18e-1ad6-11ec-8ec0-002b67ce00fa,8,202103090001.27
d9b1e2f8-1ad6-11ec-bbac-002b67ce00fa,3,202107171658.22
d9b21534-1ad6-11ec-9465-002b67ce00fa,7,202010171515.10
d9b23762-1ad6-11ec-a4af-002b67ce00fa,4,202108030141.51
d9b263b8-1ad6-11ec-8118-002b67ce00fa,1,202106042310.11
d9b28046-1ad6-11ec-8a2d-002b67ce00fa,1,202005271136.13
d9b29c70-1ad6-11ec-9d06-002b67ce00fa,4,202005221531.39
d9b2c754-1ad6-11ec-98bd-002b67ce00fa,7,202106252334.23
d9b2f7ce-1ad6-11ec-8ccb-002b67ce00fa,6,202007291625.58
d9b317f4-1ad6-11ec-b4bf-002b67ce00fa,3,202109260727.25
d9b346f2-1ad6-11ec-9aba-002b67ce00fa,2,202012210013.14
d9b37410-1ad6-11ec-8469-002b67ce00fa,7,202107130702.47
d9b3a2aa-1ad6-11ec-b6cc-002b67ce00fa,1,202001161956.26
d9b3ccbc-1ad6-11ec-950e-002b67ce00fa,2,202005170353.08
d9b441a6-1ad6-11ec-939e-002b67ce00fa,7,202110281234.11
d9b46758-1ad6-11ec-8476-002b67ce00fa,5,202012120427.26
d9b4840e-1ad6-11ec-82a0-002b67ce00fa,4,202106040017.00
d9b4b1d6-1ad6-11ec-a7a8-002b67ce00fa,8,202105110036.57
d9b4e0ac-1ad6-11ec-93dd-002b67ce00fa,10,202007051634.10
d9b4ffd8-1ad6-11ec-a7db-002b67ce00fa,7,202005210521.05
d9b536ba-1ad6-11ec-94f5-002b67ce00fa,6,202103280333.35
d9b570a8-1ad6-11ec-9fd4-002b67ce00fa,8,202004102258.44
d9b5a0d2-1ad6-11ec-b045-002b67ce00fa,6,202003121902.13
d9b5bc02-1ad6-11ec-92c8-002b67ce00fa,7,202006300407.08
d9b5d642-1ad6-11ec-ad54-002b67ce00fa,5,202003101537.21
d9b60220-1ad6-11ec-9f1b-002b67ce00fa,2,202007161916.56
d9b61f9e-1ad6-11ec-a867-002b67ce00fa,3,202101061307.16
d9b63d4e-1ad6-11ec-b9ce-002b67ce00fa,6,202104290510.18
d9b68e48-1ad6-11ec-b6fc-002b67ce00fa,7,202107121645.02
d9b6cb24-1ad6-11ec-948b-002b67ce00fa,1,202108200157.17
d9b6f7ca-1ad6-11ec-aab8-002b67ce00fa,3,202106160148.02
d9b7297a-1ad6-11ec-8380-002b67ce00fa,6,202108011501.41
d9b7491e-1ad6-11ec-bff6-002b67ce00fa,7,202112020601.30
d9b77c0e-1ad6-11ec-80ce-002b67ce00fa,3,202002112122.52
d9b7add2-1ad6-11ec-a3f1-002b67ce00fa,4,202104201231.37
d9b7d5c8-1ad6-11ec-95d2-002b67ce00fa,2,202009022354.23
d9b7f440-1ad6-11ec-b21d-002b67ce00fa,4,202112050348.41
d9b80fde-1ad6-11ec-81c6-002b67ce00fa,10,202006300406.26
d9b83ce8-1ad6-11ec-ab4c-002b67ce00fa,7,202112151957.38
d9b85b24-1ad6-11ec-92f2-002b67ce00fa,1,202006262338.23
d9b8882e-1ad6-11ec-9c44-002b67ce00fa,8,202107061101.00
d9b8abb0-1ad6-11ec-a5c1-002b67ce00fa,4,202101251614.39
d9b8c99c-1ad6-11ec-9536-002b67ce00fa,10,202001300452.42
d9b8ffd4-1ad6-11ec-97a0-002b67ce00fa,7,202109130411.12
d9b92e96-1ad6-11ec-bfc6-002b67ce00fa,2,202111020712.45
d9b94c6e-1ad6-11ec-a007-002b67ce00fa,6,202005030548.35
d9b967c6-1ad6-11ec-a596-002b67ce00fa,5,202102111953.04
d9b99a3e-1ad6-11ec-9e03-002b67ce00fa,9,202011210123.20
d9b9bf8c-1ad6-11ec-b85b-002b67ce00fa,3,202101031339.50
d9ba01f4-1ad6-11ec-b257-002b67ce00fa,5,202101191802.02
d9ba4628-1ad6-11ec-ae4b-002b67ce00fa,10,202001122220.50
d9ba7e22-1ad6-11ec-8bc8-002b67ce00fa,6,202105040917.22
d9babb44-1ad6-11ec-8752-002b67ce00fa,7,202012301940.28
d9baf76c-1ad6-11ec-9a3a-002b67ce00fa,5,202011261508.12
d9bb232c-1ad6-11ec-bd9e-002b67ce00fa,9,202011261025.33
d9bb5f18-1ad6-11ec-8f05-002b67ce00fa,3,202108022148.06
d9bb9500-1ad6-11ec-abcd-002b67ce00fa,9,202105310554.37
d9bbce9e-1ad6-11ec-8e13-002b67ce00fa,1,202005172133.34
d9bc0be8-1ad6-11ec-b22e-002b67ce00fa,1,202105130306.21
d9bc4446-1ad6-11ec-b50b-002b67ce00fa,3,202009200052.14
d9bc7b5a-1ad6-11ec-91db-002b67ce00fa,5,202003090937.18
d9bca544-1ad6-11ec-ad72-002b67ce00fa,7,202105150217.30
d9bcd9f6-1ad6-11ec-a520-002b67ce00fa,7,202105141813.50
d9bcff12-1ad6-11ec-90d3-002b67ce00fa,1,202106030020.58
d9bd1e0c-1ad6-11ec-8879-002b67ce00fa,10,202107091817.34
d9bd4bfc-1ad6-11ec-941e-002b67ce00fa,3,202007230517.58
d9bd6de4-1ad6-11ec-9952-002b67ce00fa,5,202008210558.58
d9bd9198-1ad6-11ec-9688-002b67ce00fa,3,202104190650.37
d9bdb83a-1ad6-11ec-b279-002b67ce00fa,4,202106200935.02
d9bdebac-1ad6-11ec-81d8-002b67ce00fa,4,202012031831.47
d9be2d1a-1ad6-11ec-8320-002b67ce00fa,9,202003170530.47
d9be678a-1ad6-11ec-8388-002b67ce00fa,10,202007081501.32
d9be8a76-1ad6-11ec-8d57-002b67ce00fa,9,202003021235.17
d9beca4a-1ad6-11ec-a2af-002b67ce00fa,10,202001061210.58
d9bf0122-1ad6-11ec-9b49-002b67ce00fa,4,202106251637.16
d9bf32fa-1ad6-11ec-9be7-002b67ce00fa,5,202109242319.25
d9bf5690-1ad6-11ec-87af-002b67ce00fa,9,202102131034.42
d9bf76e8-1ad6-11ec-9bf8-002b67ce00fa,7,202004051541.10
d9bfa1f4-1ad6-11ec-83b7-002b67ce00fa,7,202103200357.09
d9bfd124-1ad6-11ec-9ce7-002b67ce00fa,2,202011252144.20
d9c001bc-1ad6-11ec-961a-002b67ce00fa,8,202102040037.57
d9c0239a-1ad6-11ec-86a0-002b67ce00fa,7,202107011402.32
d9c0430c-1ad6-11ec-8254-002b67ce00fa,5,202011231739.56
d9c0741c-1ad6-11ec-a25c-002b67ce00fa,10,202107091020.30
d9c0a4be-1ad6-11ec-92bb-002b67ce00fa,8,202101311447.55
d9c0d574-1ad6-11ec-8bc6-002b67ce00fa,8,202002200554.58
d9c10846-1ad6-11ec-b942-002b67ce00fa,7,202109271711.55
d9c127f4-1ad6-11ec-8929-002b67ce00fa,9,202005080621.07
d9c15152-1ad6-11ec-822f-002b67ce00fa,9,202011301906.46
d9c170e2-1ad6-11ec-a3f0-002b67ce00fa,4,202104270300.02
d9c19734-1ad6-11ec-905d-002b67ce00fa,8,202010121454.15
d9c1c588-1ad6-11ec-a352-002b67ce00fa,5,202006110907.11
d9c1e55e-1ad6-11ec-b7b8-002b67ce00fa,2,202006250624.28
d9c1ffb2-1ad6-11ec-9408-002b67ce00fa,7,202012240352.15
d9c219e8-1ad6-11ec-8199-002b67ce00fa,3,202009270106.17
d9c24350-1ad6-11ec-b83a-002b67ce00fa,2,202002170835.41
d9c261be-1ad6-11ec-9e9d-002b67ce00fa,4,202105182046.04
d9c28414-1ad6-11ec-9d2f-002b67ce00fa,6,202108100837.12
d9c2b4b6-1ad6-11ec-8aff-002b67ce00fa,10,202102201941.12
d9c2e526-1ad6-11ec-8d36-002b67ce00fa,4,202105051443.38
d9c3156e-1ad6-11ec-bf4d-002b67ce00fa,6,202112090009.07
d9c34926-1ad6-11ec-838b-002b67ce00fa,9,202002291130.22
d9c36f1e-1ad6-11ec-857e-002b67ce00fa,4,202103242214.56
d9c39cc8-1ad6-11ec-87c2-002b67ce00fa,5,202107070724.10
d9c3bbd6-1ad6-11ec-8fda-002b67ce00fa,2,202102142207.50
d9c3f394-1ad6-11ec-8b48-002b67ce00fa,9,202005101439.08
d9c426de-1ad6-11ec-b956-002b67ce00fa,3,202108161830.51
d9c463a6-1ad6-11ec-ad78-002b67ce00fa,10,202105250506.52
d9c48dae-1ad6-11ec-8364-002b67ce00fa,5,202009030510.03
d9c4b572-1ad6-11ec-bb2b-002b67ce00fa,8,202111290457.34
d9c4f19a-1ad6-11ec-88f9-002b67ce00fa,1,202104162113.29
d9c51c9c-1ad6-11ec-8244-002b67ce00fa,5,202008271817.58
d9c55388-1ad6-11ec-b363-002b67ce00fa,7,202112140040.12
d9c58ef2-1ad6-11ec-a4c4-002b67ce00fa,8,202006261123.13
d9c5e01e-1ad6-11ec-9549-002b67ce00fa,5,202001151706.44
d9c61b74-1ad6-11ec-9c37-002b67ce00fa,2,202004302358.02
d9c64590-1ad6-11ec-8d95-002b67ce00fa,5,202107170221.20
d9c6806e-1ad6-11ec-b14f-002b67ce00fa,3,202104091310.49
d9c6b354-1ad6-11ec-bcb8-002b67ce00fa,4,202004070742.41
d9c6e98c-1ad6-11ec-b721-002b67ce00fa,2,202006250730.51
d9c712b8-1ad6-11ec-a2e0-002b67ce00fa,8,202103301455.41
d9c73e46-1ad6-11ec-bb13-002b67ce00fa,7,202009151513.32
d9c76c36-1ad6-11ec-9db4-002b67ce00fa,4,202103121504.10
d9c7abd8-1ad6-11ec-ac50-002b67ce00fa,4,202005120213.51
d9c7db8a-1ad6-11ec-a457-002b67ce00fa,4,202009081813.09
d9c80772-1ad6-11ec-99f8-002b67ce00fa,9,202002111543.47
d9c826d0-1ad6-11ec-ae35-002b67ce00fa,7,202005031804.22
d9c8506a-1ad6-11ec-9468-002b67ce00fa,4,202107150501.36
d9c88a62-1ad6-11ec-a6da-002b67ce00fa,10,202101070216.16
d9c8c5fe-1ad6-11ec-9645-002b67ce00fa,3,202009050924.34
d9c8fd26-1ad6-11ec-9d9d-002b67ce00fa,2,202007230844.24
d9c92c7e-1ad6-11ec-aa54-002b67ce00fa,2,202106161643.18
d9c94fe2-1ad6-11ec-9d83-002b67ce00fa,1,202010140159.16
d9c97c24-1ad6-11ec-aced-002b67ce00fa,3,202111100238.42
d9c99b5a-1ad6-11ec-88c1-002b67ce00fa,3,202104161435.29
d9c9c062-1ad6-11ec-9453-002b67ce00fa,8,202004262305.11
d9c9e646-1ad6-11ec-806b-002b67ce00fa,4,202011162231.52
d9ca1094-1ad6-11ec-b0c5-002b67ce00fa,2,202005050539.06
d9ca2f52-1ad6-11ec-821e-002b67ce00fa,7,202011121007.32
d9ca5e96-1ad6-11ec-92a9-002b67ce00fa,5,202107221051.15
d9ca7b42-1ad6-11ec-89e3-002b67ce00fa,9,202107192243.14
d9cac0ac-1ad6-11ec-a79e-002b67ce00fa,1,202008140040.33
d9cafefa-1ad6-11ec-8cb3-002b67ce00fa,8,202007022144.48
d9cb1f98-1ad6-11ec-92fb-002b67ce00fa,4,202003240136.20
d9cb3f5a-1ad6-11ec-aca8-002b67ce00fa,3,202110150314.24
d9cb612e-1ad6-11ec-96a1-002b67ce00fa,5,202112061200.48
d9cb8690-1ad6-11ec-a08f-002b67ce00fa,7,202109222014.34
d9cbb17e-1ad6-11ec-8fd2-002b67ce00fa,10,202109100948.28
d9cbd122-1ad6-11ec-a3a5-002b67ce00fa,5,202110230103.16
d9cbeeaa-1ad6-11ec-86e4-002b67ce00fa,10,202007230835.11
d9cc267c-1ad6-11ec-893d-002b67ce00fa,8,202103120159.03
d9cc4e86-1ad6-11ec-bd33-002b67ce00fa,8,202009050252.08
d9cc8efa-1ad6-11ec-bfcd-002b67ce00fa,8,202102130841.31
d9ccb966-1ad6-11ec-b03e-002b67ce00fa,3,202005061449.39
d9ccd752-1ad6-11ec-b7d6-002b67ce00fa,3,202011020725.21
d9cd0470-1ad6-11ec-9487-002b67ce00fa,7,202105241856.41
d9cd30ee-1ad6-11ec-8b30-002b67ce00fa,10,202006140828.06
d9cd50b0-1ad6-11ec-ab17-002b67ce00fa,5,202110070703.41
d9cd9002-1ad6-11ec-8042-002b67ce00fa,5,202003272233.43
d9cdd602-1ad6-11ec-be3e-002b67ce00fa,2,202106271056.30
d9ce2620-1ad6-11ec-9e3c-002b67ce00fa,9,202107251841.22
d9ce5bb8-1ad6-11ec-9dfa-002b67ce00fa,9,202101140850.18
d9ce7918-1ad6-11ec-971b-002b67ce00fa,9,202001241204.20
d9ce954c-1ad6-11ec-8eb3-002b67ce00fa,2,202109192018.39
d9cec904-1ad6-11ec-a09e-002b67ce00fa,4,202107171931.22
d9cee5f6-1ad6-11ec-b9a3-002b67ce00fa,4,202104011931.26
d9cf01e4-1ad6-11ec-86d1-002b67ce00fa,3,202011220614.26
d9cf1ed6-1ad6-11ec-9941-002b67ce00fa,9,202111281207.33
d9cf42f8-1ad6-11ec-ae6e-002b67ce00fa,9,202004222053.23
d9cf739a-1ad6-11ec-8634-002b67ce00fa,7,202001300311.51
d9cfb422-1ad6-11ec-8a04-002b67ce00fa,10,202009170507.57
d9cfdf06-1ad6-11ec-8995-002b67ce00fa,7,202111180113.26
d9d017a0-1ad6-11ec-938f-002b67ce00fa,8,202108172027.21
d9d0446e-1ad6-11ec-93b5-002b67ce00fa,10,202004211852.01
d9d07290-1ad6-11ec-9925-002b67ce00fa,3,202104221037.45
d9d096bc-1ad6-11ec-a476-002b67ce00fa,5,202108071730.01
d9d0b5e8-1ad6-11ec-8260-002b67ce00fa,4,202004261904.11
d9d0d366-1ad6-11ec-a285-002b67ce00fa,6,202108301014.56
d9d0f13e-1ad6-11ec-8767-002b67ce00fa,2,202007241745.26
d9d119ca-1ad6-11ec-9036-002b67ce00fa,2,202007272027.49
d9d13ea0-1ad6-11ec-bf96-002b67ce00fa,1,202010071932.40
d9d15d22-1ad6-11ec-8789-002b67ce00fa,8,202101181508.29
d9d17a32-1ad6-11ec-967b-002b67ce00fa,4,202112151705.50
d9d1981e-1ad6-11ec-b4ca-002b67ce00fa,7,202010311024.17
d9d1b4fc-1ad6-11ec-9a05-002b67ce00fa,9,202104030631.37
d9d1d248-1ad6-11ec-addd-002b67ce00fa,1,202008062316.52
d9d215be-1ad6-11ec-ab14-002b67ce00fa,1,202002041234.48
d9d23fb2-1ad6-11ec-87ff-002b67ce00fa,10,202006121347.39
d9d2615e-1ad6-11ec-b7b4-002b67ce00fa,8,202108121435.07
d9d2aa2e-1ad6-11ec-a6b2-002b67ce00fa,7,202003231403.24
d9d2e11a-1ad6-11ec-9165-002b67ce00fa,4,202012040205.29
d9d302d0-1ad6-11ec-9a5e-002b67ce00fa,1,202009130344.51
d9d34c9a-1ad6-11ec-bb92-002b67ce00fa,8,202104191146.08
d9d39132-1ad6-11ec-91f1-002b67ce00fa,10,202006150905.10
d9d3da0c-1ad6-11ec-a1fa-002b67ce00fa,9,202101251632.53
d9d40e14-1ad6-11ec-8553-002b67ce00fa,7,202005130327.41
d9d44456-1ad6-11ec-95d9-002b67ce00fa,4,202110151956.03
